File Name,Generated Caption
image.8977.jpg,a man in a red coat is standing in front of a building
image.5928.jpg,a man in a red jacket and a white hat is standing in front of a man in a red jacket
image.709.jpg,a dog is sitting on a wooden wall
image.15298.jpg,a man is standing in front of a large building
image.13165.jpg,a woman in a black shirt is sitting on a bed
image.1532.jpg,a white bird is flying through a large white and white and white and white sky
image.2457.jpg,a little boy is playing with a toy
image.1675.jpg,a dog is standing in the water
image.12153.jpg,a brown and white dog is standing on a bed
image.12970.jpg,a group of men are playing in a game
image.10082.jpg,a man in a red shirt is standing in front of a building
image.8644.jpg,a girl in a pink dress is smiling
image.10915.jpg,a man in a red dress is standing in front of a white and white and white and white dog
image.13414.jpg,a man in a blue shirt is standing in a large room
image.6713.jpg,a man with a white shirt and a white shirt is sitting on a white and white and white and white dog
image.10079.jpg,a man is standing in a swimming pool
image.769.jpg,a brown and white dog is standing in the air
image.11698.jpg,a man and a woman are sitting on a red truck
image.634.jpg,a group of people are standing in front of a building
image.10428.jpg,a group of people are standing in front of a building
image.21.jpg,a dog is standing on a rock
image.13795.jpg,a man is sitting on a bench with a red and white dog
image.2137.jpg,a group of people are standing in front of a building
image.12214.jpg,two men are playing in a field
image.104.jpg,a man and a woman are sitting on a bench
image.13156.jpg,a young boy is eating a large bubble
image.1039.jpg,a man with a black shirt is sitting on a guitar
image.14467.jpg,a man is standing in a field of a yellow and white and white and white dog
image.12466.jpg,a man in a red shirt is standing next to a man in a red shirt
image.2685.jpg,a young girl wearing a blue shirt and a black shirt is standing in front of a crowd
image.12836.jpg,a group of people are riding a bike in a parade
image.7827.jpg,a large bird is standing in the water
image.3130 (1).jpg,a man is walking down a street with a bicycle
image.3130.jpg,a man is walking down a street with a bicycle
image.8675.jpg,a man and a woman are sitting on a bed
image.11353.jpg,a dog is standing in the air
image.1527.jpg,a woman in a red dress is standing in front of a white building
image.5793.jpg,a brown and white dog is running through a field
image.13225.jpg,a man in a white shirt and a white shirt is sitting on a bench
image.11391.jpg,a group of people are walking along the beach
image.9068.jpg,a man in a red shirt is walking down a street
image.11421.jpg,a man and a woman are standing in front of a man in a red shirt
image.8130.jpg,two women and two women are sitting on a couch
image.11535.jpg,a man in a blue shirt is playing on a basketball court
image.5738.jpg,a man in a black shirt is sitting on a table in front of a building
image.4031.jpg,a man with a blue shirt and a hat is standing in front of a man in a red shirt
image.3426.jpg,a person is riding a red and white sled
image.4771.jpg,a young boy is sitting on a bed
image.7967.jpg,FAILED
image.9437.jpg,a young girl with a blue shirt is smiling
image.5981.jpg,a girl in a pink shirt is dancing in a parade
image.8263.jpg,a man is standing on a beach with a red and white sky
image.8886.jpg,people are standing on a rock overlooking a rocky area
image.11792.jpg,a girl in a blue shirt is sitting on a blue slide
image.6833.jpg,a black and white dog is running through a field
image.4534.jpg,a young girl with a baby in a blue shirt is smiling
image.2993.jpg,a man is sitting on a rock wall with a large stick
image.5678.jpg,a man and a woman are standing in a red room
image.13178.jpg,a man in a red jacket is standing in the snow
image.11295.jpg,a group of people are standing in front of a large building
image.955.jpg,a man in a red shirt is standing in front of a large tree
image.12521.jpg,a man in a red hat and a red hat is standing in front of a crowd
image.10268.jpg,a man in a black shirt is standing in front of a building
image.11455.jpg,a man and a woman sitting on a table with a man in a red shirt
image.7650.jpg,a girl in a red dress is walking down a street
image.7458.jpg,a group of people are sitting in a line of a group of people
image.3537.jpg,a man in a white shirt is standing in a chair with a white shirt
image.134.jpg,a man and a woman are sitting on a bus
image.1722.jpg,a little boy is eating a white and white dog
image.3769.jpg,a baseball player in a white uniform is playing with a ball
image.2416.jpg,a man is standing in front of a large tent
image.2661.jpg,FAILED
image.249.jpg,a boy in a blue shirt is jumping into the water
image.6539.jpg,a group of people are standing on a rock overlooking a rocky area
image.7631.jpg,a black and white bird is standing in the air
image.15941.jpg,a little girl is sitting on a bed with a blue shirt
image.11025.jpg,a dog is standing in a pool
image.9465.jpg,a man in a black shirt is playing a guitar
image.1168.jpg,a man is riding a horse on a horse
image.2804.jpg,a man is sitting on a bench in front of a building
image.13021.jpg,a man in a yellow shirt is sitting on a boat
image.9488.jpg,a group of people dressed in white dresses and a woman in a white dress
image.720.jpg,a man in a red shirt is standing in front of a fire
image.9174.jpg,a man with a white shirt and a white shirt is standing in front of a large rock
image.2607.jpg,a group of people are walking through a line of a large building
image.4021.jpg,a black and white dog is running through the snow
image.5308.jpg,a man is standing on a bed with a white and white dog
image.542.jpg,a man in a red shirt is standing on a rock overlooking the ocean
image.8262.jpg,FAILED
image.1997.jpg,a man is standing on a bed with a red and white and white and white dog
image.8448.jpg,a man in a black shirt is walking down a street with a large black and white dog
image.8264.jpg,a man in a black shirt is sitting at a table with a woman in a black shirt
image.1299.jpg,a skateboarder is jumping off a ramp
image.9530.jpg,a man in a black shirt and a mask is standing in front of a man in a black shirt
image.330.jpg,a child in a blue shirt is sitting in a blue and blue shirt
image.11468.jpg,a man with a red shirt is playing with a ball
image.9354.jpg,a man is sitting on a rock wall with a large black and white and white dog
image.2028.jpg,a dog is standing on a leash
image.5183.jpg,a girl in a pink shirt is standing in a field
image.10237.jpg,a person stands on a rocky beach
image.12035.jpg,a man in a red shirt is standing next to a man in a white shirt
image.4306.jpg,a boy in a red shirt is holding a baby in a blue shirt
image.8270.jpg,a dog with a red collar is playing with a red toy
image.10414.jpg,a man in a blue shirt is running on a track
image.7931.jpg,a man in a white dress and a white dress is standing in front of a woman in a white dress
image.13316.jpg,a man is standing in a large white and white and white and white hair
image.15321.jpg,a man is standing in front of a white and white dog
image.7182.jpg,a man in a blue shirt is standing in front of a large blue and white dog
image.3668.jpg,a dog is running through the grass
image.4755.jpg,a man is doing a trick on a ramp
image.8271.jpg,a dog is licking its nose
image.4186.jpg,a group of people are standing in a line of a crowd
image.4070.jpg,a group of people are standing in front of a building
image.14501.jpg,a black and white bird is standing on the ground
image.9276.jpg,a group of people in a line of a building
image.2901.jpg,two girls are sitting on a bed
image.3086.jpg,a man and a woman are sitting in a restaurant
image.79.jpg,a man and a woman are walking past a car
image.3815.jpg,a man in a white shirt is walking through a field
image.14988.jpg,a man with a red shirt is standing in front of a man in a red shirt
image.2507.jpg,a man in a black shirt and a white hat is standing in front of a crowd
image.7019.jpg,a group of people are standing in front of a tree
image.13651.jpg,FAILED
image.10349.jpg,a man in a blue shirt is sitting on a wooden chair with a red and white and white dog
image.4404.jpg,a man is standing on a bed with a red and white dog
image.5604.jpg,a man in a blue shirt is standing on a bench
image.2994.jpg,a young boy with a blue shirt is smiling
image.4042.jpg,a bird is flying over a large body of water
image.7098.jpg,a group of people are standing in the snow
image.4203.jpg,a man is standing in a swimming pool
image.2835.jpg,a man in a black jacket and a black jacket is standing in front of a man in a black jacket
image.11660.jpg,a man in a red shirt is standing in front of a man in a red shirt
image.842.jpg,a man in a blue shirt is standing next to a man in a black shirt
image.9308.jpg,a black and white bird is flying through the grass
image.13167.jpg,a man in a white shirt is standing in front of a man in a blue shirt
image.8414.jpg,a man sits on a bench with a man in a white shirt
image.12907.jpg,a man and a woman sitting on a bench
image.3013.jpg,a man is standing in the snow with a large stick
image.9314.jpg,a little boy is standing in a field of flowers
image.1009.jpg,a man is standing on a red and white umbrella
image.2434.jpg,two men are playing with a man in a black shirt
image.8189.jpg,a little boy is sitting on a red and white and white dog
image.574.jpg,a man in a white shirt is playing a guitar
image.9901.jpg,FAILED
image.8193.jpg,a man in a black shirt and a black shirt is sitting on a bench
image.9321.jpg,a little girl in a dress is eating a large white and white flowers
image.564.jpg,a man with a white shirt is standing in front of a white building
image.13806.jpg,a man in a blue jacket is riding a horse
image.9427.jpg,a little girl in a yellow shirt is playing with a yellow toy
image.6870.jpg,a group of people are standing in front of a building
image.3167.jpg,a man with a black shirt and a black shirt is standing in front of a man in a black shirt
image.1266.jpg,a group of people are sitting on a rock in a field
image.12003.jpg,a man plays a guitar
image.12165.jpg,a person is standing on a rock overlooking a forest
image.10599.jpg,a baseball player is playing with a football
image.7723.jpg,a dog is walking through a field
image.9549.jpg,a group of people are standing in front of a building
image.4008.jpg,a girl in a blue shirt is walking on a wall
image.3922.jpg,a man with a mohawk and sunglasses
image.3746.jpg,a football player in red and white uniform is running
image.7424.jpg,a woman in a white shirt is eating a large white and white dog
image.8060.jpg,a dog is running through a field
image.3452.jpg,two dogs are playing in the grass
image.10032.jpg,a man in a red shirt is standing in front of a building
image.1361.jpg,a woman in a red dress is standing in front of a large building
image.4258.jpg,a group of people are sitting in a line of a large building
image.1473.jpg,a man and a woman are sitting on a table with a white and white dog
image.8110.jpg,a man in a black shirt and a white shirt is standing in front of a man in a black jacket
image.13608.jpg,a man in a red shirt is walking down a street with a red car
image.14497.jpg,a man in a white shirt is sitting on a large rock
image.1047.jpg,a man is sitting on a bed with a white and white dog
image.3324.jpg,a person is standing on a cliff overlooking a field
image.5746.jpg,a white dog is playing with a stick
image.2915.jpg,a dog is running through a field
image.11796.jpg,two people are sitting on a bed with a red and white shirt
image.12560.jpg,a man is standing on a bed with a black and white dog
image.1447.jpg,a small black and white dog is standing in the air
image.11837.jpg,a man is sitting on a bench with a man in a black shirt
image.239.jpg,a man in a red shirt is walking down a street with a red car
image.6456.jpg,a man in a red shirt is riding a red balloon
image.6812.jpg,a man with a blue shirt is holding a baby in a blue shirt
image.1064.jpg,a man in a red shirt is standing in front of a building
image.10852.jpg,a little boy is playing with a bubble
image.7960.jpg,a man is standing in front of a large tree
image.3258.jpg,a man is sitting on a table with a large baby
image.1456.jpg,a man is standing in front of a building
image.10734.jpg,a man and a woman are standing in front of a fire
image.6186.jpg,a man sits on a rock overlooking a rocky area
image.15733.jpg,a man in a red shirt is sitting on a fire
image.10602.jpg,a man plays a guitar
image.11033.jpg,a man is eating a table with a baby in a red shirt
image.883.jpg,a boy is sitting on a book
image.14329.jpg,a man is playing with a red and white toy
image.9938.jpg,a man in a black shirt is sitting on a bench
image.4892.jpg,a man in a black jacket is standing in front of a building
image.1327.jpg,a baseball player in a white uniform is playing with a ball
image.12762.jpg,a little boy is playing with a toy in a blue chair
image.2648.jpg,a man is standing in front of a large window
image.12014.jpg,a man in a black shirt is standing in front of a building
image.15304.jpg,a man in a black shirt and a white shirt and a man in a black shirt
image.10987.jpg,a small child is standing in a car
image.10703.jpg,a group of people dressed in white and white outfits are standing in front of a crowd
image.14882.jpg,a man and a woman are sitting on a fire
image.12738.jpg,a man in a blue shirt is walking down a sidewalk
image.8170.jpg,a man is standing in front of a large tree
image.1408.jpg,a man in a red dress is standing in front of a large crowd
image.2742.jpg,FAILED
image.7394.jpg,a man in a red coat is walking down a sidewalk
image.1918.jpg,a man with a white shirt and a white shirt is sitting on a white and white and white and white dog
image.7528.jpg,a man in a white shirt is sitting on a bench
image.15065.jpg,FAILED
image.5783.jpg,a child is playing with a blue and blue toy
image.12075.jpg,a man is sitting in a table with a large black and white shirt
image.112.jpg,a girl in a pink shirt is holding a large girl in a red shirt
image.4904.jpg,a small dog is playing with a black and white dog
image.8916.jpg,a black dog is swimming in the water
image.4331.jpg,a man and a woman are sitting in a boat
image.17918.jpg,a man with a mohawk and a man in a black shirt
image.10551.jpg,a white dog is sitting on a bed
image.3323.jpg,a man is sitting on a bench with a white and white and white dog
image.10997.jpg,a man in a red shirt is standing in front of a large building
image.15078.jpg,a group of people are sitting in a room with a large building
image.10116.jpg,a man and a woman sitting on a bench
image.3966.jpg,a man in a black shirt and a man in a black shirt and a white shirt
image.6058.jpg,a soccer player in a red uniform is running on the grass
image.14930.jpg,a man with a white shirt and a man in a white shirt
image.2908.jpg,a girl in a red shirt is sitting on a bed
image.14065.jpg,a small dog is standing in a red car
image.8891.jpg,a dog is standing in the water
image.1235.jpg,a person is jumping over a ramp
image.2847.jpg,a man in a blue shirt is sitting on a bench
image.11951.jpg,a young girl in a blue shirt is standing in front of a large tree
image.4106.jpg,a man with a black shirt and a black shirt is sitting on a couch
image.16305.jpg,a group of people are posing for a picture
image.3212.jpg,a man in a white dress is standing in front of a man in a black shirt
image.2393.jpg,a man is sitting on a white and white and white dog
image.7442.jpg,a man in a black shirt is standing in front of a restaurant
image.6830.jpg,a person is standing on a rocky beach
image.5900.jpg,a man and a woman are sitting in a room
image.6215.jpg,two men in black and white uniforms are playing in a game
image.6225.jpg,a man and a man in a white shirt and a man in a black shirt
image.954.jpg,a horse rider is riding a horse
image.2514.jpg,a dog is jumping up to catch a ball
image.7871.jpg,FAILED
image.16.jpg,a little girl in a pink dress is standing in front of a large tree
image.4189.jpg,a group of people are dancing in a parade
image.12844.jpg,a girl in a pink shirt is playing with a girl in a blue shirt
image.7473.jpg,a dog is walking on a dirt path
image.1321.jpg,a large group of people are standing in a line of a large tree
image.12749.jpg,a man and a woman are sitting in a room
image.2051.jpg,FAILED
image.7387.jpg,a young boy is blowing bubbles in a pool
image.1900.jpg,a white dog is playing with a dog
image.12417.jpg,a group of people are standing in front of a crowd
image.9055.jpg,a man is standing next to a man in a white shirt and a white shirt
image.600.jpg,a woman and a woman sitting on a bed
image.13268.jpg,a man in a red shirt is standing on a wooden bench
image.2752.jpg,a man and a child are sitting in a car
image.15928.jpg,a black and white dog is standing on the water
image.1659.jpg,a man in a blue shirt is standing in the water
image.14920.jpg,a group of people are sitting on a dirt road
image.7466.jpg,a little girl in a pink dress is running on a sidewalk
image.2706.jpg,a man with a black shirt and a white shirt is standing next to a man in a black shirt
image.4615.jpg,a group of people are jumping into a pool
image.10010.jpg,a man in a red shirt is standing in front of a large tree
image.11002.jpg,a man and a woman sitting on a table with a man in a white shirt
image.14966.jpg,a man in a white shirt is standing in front of a white building
image.11694.jpg,a bird is standing in the water
image.8511.jpg,a man in a red jacket and a white hat is wearing a black jacket
image.9575.jpg,a man in a red shirt is standing in front of a white building
image.7551.jpg,a man is standing on a bed with a white and white dog
image.11446.jpg,a man with a mohawk and sunglasses is smiling
image.4510.jpg,two boys in a green shirt and a white shirt and a blue shirt are standing in the water
image.3736.jpg,a group of people are sitting on a field of a large fence
image.4602.jpg,two people are standing on a snowy hill
image.7307.jpg,a group of people are sitting in a room with a group of people in front of a group of people
image.6468.jpg,a man in a blue shirt is holding a frisbee in his mouth
image.5037.jpg,a little boy is playing in a green field
image.13395.jpg,a man is standing on a wooden wall with a red and white and white dog
image.5357.jpg,FAILED
image.12888.jpg,a man in a red dress is standing in front of a tree
image.8767.jpg,a group of people are standing on a rock overlooking a lake
image.8688.jpg,a man is standing on a dock looking at the water
image.5832.jpg,a black and white dog is running through the snow
image.5842.jpg,a group of people are standing in a room with a colorful dress
image.5644.jpg,a dog is jumping over a fence
image.5437.jpg,a man and a woman are sitting on a swing
image.4566.jpg,a dog is running through a field
image.46.jpg,a man in a blue shirt is climbing a rock wall
image.14117.jpg,a man is sitting on a fire with a fire
image.1427.jpg,a group of people are standing in front of a building
image.9935.jpg,a man in a red jacket is driving a red car
image.9218.jpg,a man and a woman are standing in front of a large building
image.1833.jpg,a group of people sitting on a bench
image.13542.jpg,a woman is sitting on a bed
image.5261.jpg,a man in a blue shirt is standing in a swimming pool
image.7446.jpg,a man is sitting on a wall with a large tree
image.9693.jpg,a man is sitting on a skateboard in front of a building
image.6474.jpg,a man and a woman are sitting on a camel
image.10103.jpg,a man in a red shirt is standing on a rock overlooking the ocean
image.3427.jpg,a man in a black shirt is standing in front of a store
image.2977.jpg,a man in a white shirt is standing on a wooden bench
image.8643.jpg,a man in a red shirt and a black and white shirt is walking down a street
image.6566.jpg,a man in a red shirt is standing in front of a building
image.10692.jpg,a young girl with a blue shirt is smiling
image.9866.jpg,a man in a black jacket is standing in front of a large tree
image.6927.jpg,a man in a red dress is playing with a red ball
image.1982.jpg,a man with a black and white shirt is smiling
image.2681.jpg,a young boy is playing with a large toy
image.13079.jpg,a man in a red shirt is standing on a sidewalk
image.4736.jpg,a dog is standing in the air
image.7015.jpg,a person is standing on a beach
image.12651.jpg,a group of people are walking through a field of a building
image.8884.jpg,a man in a red shirt is sitting on a bus
image.2355.jpg,a group of people are riding a red and white and white parachute
image.14932.jpg,a man in a white shirt is climbing a rock
image.6182.jpg,a man in a red shirt and a white hat is playing a guitar
image.12315.jpg,a crowd of people are standing in a parade
image.3195.jpg,a man in a black shirt is standing in front of a fire
image.4979.jpg,a black dog is playing with a toy
image.10403.jpg,a man in a red shirt is walking past a car
image.3143.jpg,a man and a child are standing on a large white and white dog
image.9404.jpg,a man with a red shirt is standing in front of a white and white and white dog
image.4606.jpg,a race car is driving on a track
image.4473.jpg,two men in swim trunks are playing in a pool
image.4029.jpg,a man in a black shirt and a white shirt is standing in front of a man in a white shirt
image.10090.jpg,a man in a red hat and a hat is standing in front of a crowd
image.9259.jpg,a dog is standing in front of a tree
image.2204.jpg,a person is standing on a beach overlooking a lake
image.11517.jpg,a man wearing a white shirt and a white hat is sitting on a bench
image.5169.jpg,a girl in a pink dress is standing in front of a large fountain
image.8983.jpg,a large black and white dog is standing in front of a white and white dog
image.8123.jpg,a man in a black and white shirt is standing in front of a man in a black jacket
image.13566.jpg,a woman is eating a small white dog
image.5545.jpg,a man is standing on a rock with a red and white sky
image.7867.jpg,a man sits in a restaurant
image.9219.jpg,a man is standing on a sidewalk with a sign
image.13366.jpg,a young boy is climbing a rock
image.11897.jpg,a woman in a red hat and a hat is wearing a red hat
image.12347.jpg,a small child is standing in a small blue and white dog
image.3399.jpg,a man in a red jacket is driving a red car
image.6682.jpg,a group of people are standing in front of a building
image.8093.jpg,a man in a red shirt is sitting on a red car
image.6723.jpg,a young girl in a pink shirt and a white shirt is standing in front of a white and white and white
image.3774.jpg,a man in a red jacket is standing in front of a man in a white shirt
image.4110.jpg,a man with a mohawk and sunglasses
image.5487.jpg,a group of people are walking on a rock
image.10966.jpg,a small child is jumping over a wooden fence
image.1680.jpg,a dog is sitting on a bed
image.8381.jpg,a young boy with a blue shirt is sitting on a wooden bench
image.9487.jpg,a group of people are standing on a rocky path overlooking the ocean
image.449.jpg,a group of people are standing in front of a crowd
image.3921.jpg,a man and a woman are standing in front of a building
image.6764.jpg,a group of people are sitting in a line of a large room
image.7546.jpg,a woman and a woman are posing for a picture
image.2068.jpg,a man and a woman are sitting on a bench
image.13249.jpg,a man is jumping over a ramp
image.7232.jpg,a group of people are standing in front of a building
image.6406.jpg,a man in a black shirt is standing in front of a man in a white shirt
image.3593.jpg,a man is jumping off a ramp
image.5781.jpg,a group of people are sitting in a room with a large group of people
image.9959.jpg,a man and woman are sitting on a bench
image.9447.jpg,a man in a blue shirt is sitting in a fire
image.14161.jpg,a man and a woman sitting on a bed
image.5579.jpg,a man is standing on a mountain
image.5799.jpg,a bird flying over the water
image.14462.jpg,a group of men in a race
image.8067.jpg,a man is sitting in a field of a tent
image.1801.jpg,a group of people are standing in front of a building
image.11849.jpg,a man is sitting on a bench in front of a building
image.995.jpg,a man in a black shirt is sitting on a table with a microphone
image.3694.jpg,a little boy is sitting on a wooden bench
image.5457.jpg,a little boy in a blue shirt is playing soccer
image.2923.jpg,a child is sitting in a colorful and yellow and white and white and white and white
image.13778.jpg,a man is walking down a street with a black and white dog
image.12473.jpg,a man in a black shirt and a man in a black shirt and a man in a black shirt
image.7778.jpg,a little boy is standing in a field of a large girl in a red jacket
image.9255.jpg,a group of people in a white dress and a woman in a white dress
image.1899.jpg,a man in a red jacket is driving a red car
image.8834.jpg,a large brown dog is standing on a rock
image.4297.jpg,a man in a black shirt is sitting on a bench with a man in a black shirt
image.7211.jpg,a man is sitting in a large white and white and white shirt
image.631.jpg,a group of people are standing in front of a building
image.12814.jpg,a bird is sitting on a bed
image.10306.jpg,a black and white dog is standing in the water
image.9087.jpg,a group of people are standing in a crowded area
image.7254.jpg,a person is sitting on a white and white and white and white bird in the water
image.6242.jpg,a man and a woman sitting on a table with a blue shirt
image.563.jpg,FAILED
image.7224.jpg,a group of people are posing for a picture
image.1336.jpg,two girls in a red and white shirt and a blue and white smile
image.1189.jpg,a baby with a baby in a blue shirt is smiling
image.12262.jpg,a young boy is standing in a field of water
image.27.jpg,FAILED
image.7242.jpg,a white and white dog is standing in the water
image.2090.jpg,a young boy is playing with a toy in a field
image.908.jpg,a little boy in a white dress is standing in front of a white and white and white and white dog
image.7563.jpg,a group of children are sitting on a red and red and white and white and white and white child is playing in the
image.3960.jpg,a group of people sit on a bench in front of a large building
image.13798.jpg,a young girl in a yellow shirt is jumping in a pool
image.10622.jpg,a man in a red shirt is standing in front of a car
image.278.jpg,a man in a red shirt is standing in front of a large white and white dog
image.125.jpg,a woman with a blue shirt is eating a small girl in a white shirt
image.7252.jpg,a man in a red shirt is standing next to a man in a white shirt
image.4947.jpg,a person is standing in a green and white and white shirt is standing in front of a large tree
image.12912.jpg,FAILED
image.11276.jpg,a man and a woman sitting on a bed
image.14675.jpg,a woman in a red dress is standing in front of a white and white and white dog
image.815.jpg,a group of people are standing in front of a group of people in front of a building
image.4375.jpg,a white and white dog is running through a field
image.1676.jpg,a man is sitting on a bench with a fire
image.4511.jpg,a group of people are standing in front of a mountain
image.9731.jpg,a group of people are standing in front of a crowd
image.10960.jpg,FAILED
image.10706.jpg,a little girl in a pink dress is jumping on a wooden fence
image.11114.jpg,a black and white bird is standing in the grass
image.13046.jpg,a man in a red coat and a hat is standing next to a man in a red jacket
image.3253.jpg,a man and a woman are sitting in a room
image.2058.jpg,a man is standing in front of a large building
image.7497.jpg,a woman in a red jacket is standing in front of a store
image.13523.jpg,a group of people are standing in the distance
image.3766.jpg,a woman in a white dress and a white dress is standing in front of a white building
image.4613.jpg,a man is standing in front of a car
image.11578.jpg,a man and a woman are walking along a bridge
image.6444.jpg,a group of people are sitting in a room with a group of people in the background
image.6904.jpg,a dog is playing with a toy
image.5381.jpg,a man in a black shirt is standing in front of a man in a black shirt
image.4807.jpg,a baby is sitting on a blue chair with a baby in a blue shirt
image.12981.jpg,a group of people are walking on a rocky path
image.8317.jpg,a man is standing on the beach with a blue and white dog
image.13505.jpg,a man and a woman are sitting on a bench
image.5987.jpg,a man in a red shirt is standing in front of a large group of people
image.255.jpg,a man is playing with a toy in a large green and white and white dog
image.14024.jpg,a little girl is sitting in a blue and white shirt and a blue shirt
image.45.jpg,a man in a white shirt is standing in front of a large fire
image.8756.jpg,a man is standing in a swimming pool
image.13725.jpg,a man is skateboarding on a skateboard
image.4212.jpg,a girl in a red shirt is sitting on a bed
image.15861.jpg,a dog is eating a small girl in a blue shirt
image.5242.jpg,a man in a blue shirt is standing on a sidewalk with a man in a black shirt
image.12712.jpg,a man is standing in front of a large tree
image.7750.jpg,a man is standing in front of a large body of water
image.4223.jpg,FAILED
image.1604.jpg,a man is climbing a rock wall
image.6675.jpg,a child is playing in a pool
image.1460.jpg,a man is standing in a pool with a large white and white dog
image.13930.jpg,a man with a white shirt is sitting on a white dog
image.9781.jpg,a man and a woman are sitting on a bench
image.8393.jpg,a man and a woman are standing in the water
image.4095.jpg,a group of people are standing in front of a building
image.11599.jpg,a little girl is sitting on a tree with a blue and white and white and white and white hair
image.5864.jpg,a person is eating a large tree
image.1080.jpg,a man and a woman are standing in front of a building
image.8833.jpg,a man in a red shirt is sitting on a rock with a large rock
image.13012.jpg,a man in a black shirt is standing next to a man in a white shirt and a black bag
image.277.jpg,a man in a white shirt is standing on a rock overlooking a lake
image.3222.jpg,a boy is blowing bubbles in a pool
image.13999.jpg,a man in a black shirt is sitting on a bench
image.9194.jpg,a man in a red shirt is driving a red car
image.10431.jpg,a man in a black and white shirt is playing with a man in a black shirt
image.13707.jpg,a skier is riding a snowy hill
image.4386.jpg,a man and a woman are sitting on a bed
image.5207.jpg,a baby in a blue shirt is holding a baby in his mouth
image.7226.jpg,a brown and white dog is standing on a bed
image.1725.jpg,a man in a black shirt and a black jacket is standing in front of a brick wall
image.3636.jpg,FAILED
image.3296.jpg,a man with a blue shirt is sitting on a table with a red shirt
image.9142.jpg,a small child is standing in the water
image.6528.jpg,a man in a red dress is standing in front of a building
image.11490.jpg,a man in a red shirt is standing in a red and white dress
image.14264.jpg,a person is riding a bike through a forest
image.15926.jpg,a man is standing in front of a large tree
image.8690.jpg,a man is standing in front of a large window
image.10163.jpg,a man is flying over a red and white and white and white sky
image.1038.jpg,a man in a blue shirt is sitting on a table with a man in a blue shirt
image.3261.jpg,a group of people are sitting on a bench with a white and white dog
image.14840.jpg,a woman in a red dress is standing in front of a tree
image.11137.jpg,FAILED
image.4466.jpg,a man in a red shirt is standing in front of a large building
image.1025.jpg,a group of people are standing in front of a building
image.8657.jpg,a person is standing in a field of a tree
image.2610.jpg,a boy in a red shirt and shorts is running on the beach
image.2739.jpg,a man in a blue shirt is riding a bike
image.1050.jpg,a group of people are standing in front of a large building
image.8094.jpg,a man in a black shirt is sitting on a couch
image.10922.jpg,a little girl in a blue dress is standing on a beach
image.9466.jpg,a man is sitting on a bench with a large sign
image.5798.jpg,a man is sitting in a restaurant
image.10418.jpg,a young girl in a blue shirt is jumping into a ring
image.12664.jpg,a man in a white shirt and a white shirt is playing with a ball
image.4856.jpg,a man in a hat and a hat is sitting on a bench
image.6826.jpg,a man is standing in a red and white and white and white and white are playing in a red room
image.4206.jpg,a man in a white shirt is standing on a wooden bench
image.12632.jpg,a young boy is sitting on a large tree
image.7747.jpg,a group of people are sitting on a rock overlooking the water
image.8933.jpg,a man is standing in front of a large car
image.11250.jpg,a woman in a red dress is standing in front of a large tree
image.8360.jpg,a man in a yellow kayak is riding a boat
image.12323.jpg,a man in a red shirt is standing in front of a building
image.4296.jpg,a group of people are riding a bike
image.9801.jpg,FAILED
image.6967.jpg,a crowd of people are standing in front of a building
image.3276.jpg,a man and a man in a white shirt and a black and white dog
image.12370.jpg,people are sitting on a stage with a crowd
image.2266.jpg,a man in a black shirt is standing in front of a crowd of people
image.12725.jpg,a man and a woman are sitting in a window
image.8399.jpg,a man in a blue shirt is sitting on a table with a large baby
image.14247.jpg,a child is standing in front of a large tent
image.9547.jpg,a woman in a blue shirt is standing in the water
image.5521.jpg,a black and white dog is standing in the air
image.11896.jpg,a dog is standing in the snow
image.12289.jpg,a man and a woman are standing in front of a building
image.8941.jpg,a boy in a blue shirt and jeans is standing in front of a building
image.4528.jpg,a child is sitting in a blue and white shirt and a blue shirt
image.5622.jpg,a little girl is playing with a yellow toy
image.5924.jpg,a man in a white shirt is playing with a man in a white shirt
image.2959.jpg,a man is sitting on a white and white and white and white dog
image.5812.jpg,a person is standing in a field of a tree
image.5002.jpg,a man in a red shirt is sitting on a road in front of a large building
image.5591.jpg,a man in a red shirt is walking down a street
image.5647.jpg,a man in a red shirt is standing in front of a tree
image.6984.jpg,a group of people are sitting on a grassy path
image.9931.jpg,a black dog is standing in front of a tree
image.4094.jpg,a black and white dog is standing in a field
image.6170.jpg,a man is standing in front of a large building
image.9044.jpg,"[""a man in a white shirt is standing next to a man 's face""]"
image.1019.jpg,a dog is standing on a bed
image.8075.jpg,a man is standing in front of a large white and white dog
image.8922.jpg,a little girl is sitting on a bed with a baby in a blue shirt
image.8474.jpg,a person is standing on a rocky hill
image.15281.jpg,a man in a red shirt is standing in front of a large fire
image.6084.jpg,a person in a red shirt is walking through a large puddle
image.13429.jpg,a man in a red shirt is standing on a green grass
image.8462.jpg,a person in a blue shirt is sitting in a blue and blue shirt and a blue shirt
image.8932.jpg,a man stands on a rock overlooking a mountain
image.7854.jpg,a man is jumping on a swing
image.7214.jpg,a group of people are standing in front of a group of people
image.4596.jpg,a person is standing on a tree
image.8745.jpg,a man in a red shirt is sitting on a wooden bench
image.3053.jpg,a woman in a yellow shirt is eating a large yellow and white and white and white dog
image.2665.jpg,a large bird in a white dress is standing in front of a building
image.14217.jpg,a man is standing next to a man in a white shirt
image.9034.jpg,a man is standing in front of a large white and white dog
image.6378.jpg,a man is standing in a field of a large tree
image.10392.jpg,a little girl in a pink dress is riding a red horse
